timestamp, temperature.gpu, temperature.memory, power.draw [W]
2026/06/04 18:44:34.871, 76, N/A, 195.24 W
2026/06/04 18:44:39.872, 76, N/A, 195.24 W
2026/06/04 18:44:44.873, 76, N/A, 195.24 W
2026/06/04 18:44:49.873, 76, N/A, 195.24 W
2026/06/04 18:44:54.874, 76, N/A, 195.24 W
2026/06/04 18:44:59.875, 76, N/A, 195.24 W
2026/06/04 18:45:04.875, 76, N/A, 195.24 W
2026/06/04 18:45:09.876, 76, N/A, 195.24 W
2026/06/04 18:45:14.877, 76, N/A, 195.24 W
2026/06/04 18:45:19.877, 76, N/A, 195.24 W
2026/06/04 18:45:24.878, 76, N/A, 195.24 W
2026/06/04 18:45:29.879, 76, N/A, 195.24 W
2026/06/04 18:45:34.879, 76, N/A, 195.24 W
2026/06/04 18:45:39.880, 76, N/A, 195.24 W
2026/06/04 18:45:44.881, 76, N/A, 195.24 W
2026/06/04 18:45:49.882, 76, N/A, 195.24 W
2026/06/04 18:45:54.882, 76, N/A, 195.24 W
2026/06/04 18:45:59.883, 76, N/A, 195.24 W
2026/06/04 18:46:04.883, 76, N/A, 195.24 W
2026/06/04 18:46:09.884, 76, N/A, 195.24 W
2026/06/04 18:46:14.884, 76, N/A, 195.24 W
2026/06/04 18:46:19.885, 76, N/A, 195.24 W
2026/06/04 18:46:24.885, 76, N/A, 195.24 W
2026/06/04 18:46:29.886, 76, N/A, 195.24 W
2026/06/04 18:46:34.887, 76, N/A, 195.24 W
2026/06/04 18:46:39.888, 76, N/A, 195.24 W
2026/06/04 18:46:44.888, 76, N/A, 195.24 W
2026/06/04 18:46:49.889, 76, N/A, 195.24 W
2026/06/04 18:46:54.890, 76, N/A, 195.24 W
2026/06/04 18:46:59.890, 76, N/A, 195.24 W
2026/06/04 18:47:04.891, 76, N/A, 195.24 W
2026/06/04 18:47:09.892, 76, N/A, 195.24 W
2026/06/04 18:47:14.892, 76, N/A, 195.24 W
2026/06/04 18:47:19.893, 76, N/A, 195.24 W
2026/06/04 18:47:24.894, 76, N/A, 195.24 W
2026/06/04 18:47:29.895, 76, N/A, 195.24 W
2026/06/04 18:47:34.895, 76, N/A, 195.24 W
2026/06/04 18:47:39.896, 76, N/A, 195.24 W
2026/06/04 18:47:44.897, 76, N/A, 195.24 W
2026/06/04 18:47:49.898, 76, N/A, 195.24 W
2026/06/04 18:47:54.898, 76, N/A, 195.24 W
2026/06/04 18:47:59.899, 76, N/A, 195.24 W
2026/06/04 18:48:04.900, 76, N/A, 195.24 W
2026/06/04 18:48:09.900, 76, N/A, 195.24 W
2026/06/04 18:48:14.901, 76, N/A, 195.24 W
2026/06/04 18:48:19.902, 76, N/A, 195.24 W
2026/06/04 18:48:24.902, 76, N/A, 195.24 W
2026/06/04 18:48:29.903, 76, N/A, 195.24 W
2026/06/04 18:48:34.904, 76, N/A, 195.24 W
2026/06/04 18:48:39.905, 76, N/A, 195.24 W
2026/06/04 18:48:44.905, 76, N/A, 195.24 W
2026/06/04 18:48:49.906, 76, N/A, 195.24 W
2026/06/04 18:48:54.907, 76, N/A, 195.24 W
2026/06/04 18:48:59.907, 76, N/A, 195.24 W
2026/06/04 18:49:04.908, 76, N/A, 195.24 W
2026/06/04 18:49:09.909, 76, N/A, 195.24 W
2026/06/04 18:49:14.909, 76, N/A, 195.24 W
2026/06/04 18:49:19.910, 76, N/A, 195.24 W
2026/06/04 18:49:24.911, 76, N/A, 195.24 W
2026/06/04 18:49:29.912, 76, N/A, 195.24 W
2026/06/04 18:49:34.912, 76, N/A, 195.24 W
2026/06/04 18:49:39.913, 76, N/A, 195.24 W
2026/06/04 18:49:44.913, 76, N/A, 195.24 W
2026/06/04 18:49:49.914, 76, N/A, 195.24 W
2026/06/04 18:49:54.914, 76, N/A, 195.24 W
2026/06/04 18:49:59.915, 76, N/A, 195.24 W
2026/06/04 18:50:04.915, 76, N/A, 195.24 W
2026/06/04 18:50:09.916, 76, N/A, 195.24 W
2026/06/04 18:50:14.916, 76, N/A, 195.24 W
2026/06/04 18:50:19.917, 76, N/A, 195.24 W
2026/06/04 18:50:24.918, 76, N/A, 195.24 W
2026/06/04 18:50:29.918, 76, N/A, 195.24 W
2026/06/04 18:50:34.919, 76, N/A, 195.24 W
2026/06/04 18:50:39.920, 76, N/A, 195.24 W
2026/06/04 18:50:44.920, 76, N/A, 195.24 W
2026/06/04 18:50:49.921, 76, N/A, 195.24 W
2026/06/04 18:50:54.921, 76, N/A, 195.24 W
2026/06/04 18:50:59.922, 76, N/A, 195.24 W
2026/06/04 18:51:04.923, 76, N/A, 195.24 W
2026/06/04 18:51:09.923, 76, N/A, 195.24 W
2026/06/04 18:51:14.924, 76, N/A, 195.24 W
2026/06/04 18:51:19.925, 76, N/A, 195.24 W
2026/06/04 18:51:24.926, 76, N/A, 195.24 W
2026/06/04 18:51:29.926, 76, N/A, 195.24 W
2026/06/04 18:51:34.927, 76, N/A, 195.24 W
2026/06/04 18:51:39.928, 76, N/A, 195.24 W
2026/06/04 18:51:44.929, 76, N/A, 195.24 W
2026/06/04 18:51:49.929, 76, N/A, 195.24 W
2026/06/04 18:51:54.930, 76, N/A, 195.24 W
2026/06/04 18:51:59.931, 76, N/A, 195.24 W
2026/06/04 18:52:04.931, 76, N/A, 195.24 W
2026/06/04 18:52:09.932, 76, N/A, 195.24 W
2026/06/04 18:52:14.933, 76, N/A, 195.24 W
2026/06/04 18:52:19.934, 76, N/A, 195.24 W
2026/06/04 18:52:24.934, 76, N/A, 195.24 W
2026/06/04 18:52:29.935, 76, N/A, 195.24 W
2026/06/04 18:52:34.936, 76, N/A, 195.24 W
2026/06/04 18:52:39.936, 76, N/A, 195.24 W
2026/06/04 18:52:44.937, 76, N/A, 195.24 W
2026/06/04 18:52:49.938, 76, N/A, 195.24 W
2026/06/04 18:52:54.939, 76, N/A, 195.24 W
2026/06/04 18:52:59.939, 76, N/A, 195.24 W
2026/06/04 18:53:04.940, 76, N/A, 195.24 W
2026/06/04 18:53:09.941, 76, N/A, 195.24 W
2026/06/04 18:53:14.941, 76, N/A, 195.24 W
2026/06/04 18:53:19.942, 76, N/A, 195.24 W
2026/06/04 18:53:24.943, 76, N/A, 195.24 W
2026/06/04 18:53:29.944, 76, N/A, 195.24 W
2026/06/04 18:53:34.944, 76, N/A, 195.24 W
2026/06/04 18:53:39.945, 76, N/A, 195.24 W
2026/06/04 18:53:44.946, 76, N/A, 195.24 W
2026/06/04 18:53:49.946, 76, N/A, 195.24 W
2026/06/04 18:53:54.947, 76, N/A, 195.24 W
2026/06/04 18:53:59.948, 76, N/A, 195.24 W
2026/06/04 18:54:04.948, 76, N/A, 195.24 W
2026/06/04 18:54:09.949, 76, N/A, 195.24 W
2026/06/04 18:54:14.950, 76, N/A, 195.24 W
2026/06/04 18:54:19.950, 76, N/A, 195.24 W
2026/06/04 18:54:24.951, 76, N/A, 195.24 W
2026/06/04 18:54:29.952, 76, N/A, 195.24 W
2026/06/04 18:54:34.952, 76, N/A, 195.24 W
2026/06/04 18:54:39.953, 76, N/A, 195.24 W
2026/06/04 18:54:44.953, 76, N/A, 195.24 W
2026/06/04 18:54:49.954, 76, N/A, 195.24 W
2026/06/04 18:54:54.955, 76, N/A, 195.24 W
2026/06/04 18:54:59.955, 76, N/A, 195.24 W
2026/06/04 18:55:04.956, 76, N/A, 195.24 W
2026/06/04 18:55:09.956, 76, N/A, 195.24 W
2026/06/04 18:55:14.957, 76, N/A, 195.24 W
2026/06/04 18:55:19.958, 76, N/A, 195.24 W
2026/06/04 18:55:24.958, 76, N/A, 195.24 W
2026/06/04 18:55:29.959, 76, N/A, 195.24 W
2026/06/04 18:55:34.960, 76, N/A, 195.24 W
2026/06/04 18:55:39.961, 76, N/A, 195.24 W
2026/06/04 18:55:44.961, 76, N/A, 195.24 W
2026/06/04 18:55:49.962, 76, N/A, 195.24 W
2026/06/04 18:55:54.963, 76, N/A, 195.24 W
2026/06/04 18:55:59.963, 76, N/A, 195.24 W
2026/06/04 18:56:04.964, 76, N/A, 195.24 W
2026/06/04 18:56:09.964, 76, N/A, 195.24 W
2026/06/04 18:56:14.965, 76, N/A, 195.24 W
2026/06/04 18:56:19.965, 76, N/A, 195.24 W
2026/06/04 18:56:24.966, 76, N/A, 195.24 W
2026/06/04 18:56:29.967, 76, N/A, 195.24 W
2026/06/04 18:56:34.968, 76, N/A, 195.24 W
2026/06/04 18:56:39.968, 76, N/A, 195.24 W
2026/06/04 18:56:44.969, 76, N/A, 195.24 W
2026/06/04 18:56:49.970, 76, N/A, 195.24 W
2026/06/04 18:56:54.970, 76, N/A, 195.24 W
2026/06/04 18:56:59.971, 76, N/A, 195.24 W
2026/06/04 18:57:04.972, 76, N/A, 195.24 W
2026/06/04 18:57:09.973, 76, N/A, 195.24 W
2026/06/04 18:57:14.973, 76, N/A, 195.24 W
2026/06/04 18:57:19.974, 76, N/A, 195.24 W
2026/06/04 18:57:24.975, 76, N/A, 195.24 W
2026/06/04 18:57:29.975, 76, N/A, 195.24 W
2026/06/04 18:57:34.976, 76, N/A, 195.24 W
2026/06/04 18:57:39.976, 76, N/A, 195.24 W
2026/06/04 18:57:44.977, 76, N/A, 195.24 W
2026/06/04 18:57:49.977, 76, N/A, 195.24 W
2026/06/04 18:57:54.978, 76, N/A, 195.24 W
2026/06/04 18:57:59.978, 76, N/A, 195.24 W
2026/06/04 18:58:04.979, 76, N/A, 195.24 W
2026/06/04 18:58:09.980, 76, N/A, 195.24 W
2026/06/04 18:58:14.980, 76, N/A, 195.24 W
2026/06/04 18:58:19.981, 76, N/A, 195.24 W
2026/06/04 18:58:24.982, 76, N/A, 195.24 W
2026/06/04 18:58:29.982, 76, N/A, 195.24 W
2026/06/04 18:58:34.983, 76, N/A, 195.24 W
2026/06/04 18:58:39.984, 76, N/A, 195.24 W
2026/06/04 18:58:44.984, 76, N/A, 195.24 W
2026/06/04 18:58:49.985, 76, N/A, 195.24 W
2026/06/04 18:58:54.986, 76, N/A, 195.24 W
2026/06/04 18:58:59.986, 76, N/A, 195.24 W
2026/06/04 18:59:04.987, 76, N/A, 195.24 W
2026/06/04 18:59:09.988, 76, N/A, 195.24 W
2026/06/04 18:59:14.988, 76, N/A, 195.24 W
2026/06/04 18:59:19.989, 76, N/A, 195.24 W
2026/06/04 18:59:24.990, 76, N/A, 195.24 W
2026/06/04 18:59:29.990, 76, N/A, 195.24 W
2026/06/04 18:59:34.991, 76, N/A, 195.24 W
2026/06/04 18:59:39.992, 76, N/A, 195.24 W
2026/06/04 18:59:44.993, 76, N/A, 195.24 W
2026/06/04 18:59:49.993, 76, N/A, 195.24 W
2026/06/04 18:59:54.994, 76, N/A, 195.24 W
2026/06/04 18:59:59.995, 76, N/A, 195.24 W
2026/06/04 19:00:04.995, 76, N/A, 195.24 W
2026/06/04 19:00:09.996, 76, N/A, 195.24 W
2026/06/04 19:00:14.996, 76, N/A, 195.24 W
2026/06/04 19:00:19.997, 76, N/A, 195.24 W
2026/06/04 19:00:24.998, 76, N/A, 195.24 W
2026/06/04 19:00:29.998, 76, N/A, 195.24 W
2026/06/04 19:00:34.999, 76, N/A, 195.24 W
2026/06/04 19:00:40.000, 76, N/A, 195.24 W
2026/06/04 19:00:45.001, 76, N/A, 195.24 W
2026/06/04 19:00:50.002, 76, N/A, 195.24 W
2026/06/04 19:00:55.002, 76, N/A, 195.24 W
2026/06/04 19:01:00.003, 76, N/A, 195.24 W
2026/06/04 19:01:05.004, 76, N/A, 195.24 W
2026/06/04 19:01:10.004, 76, N/A, 195.24 W
2026/06/04 19:01:15.005, 76, N/A, 195.24 W
2026/06/04 19:01:20.006, 76, N/A, 195.24 W
2026/06/04 19:01:25.007, 76, N/A, 195.24 W
2026/06/04 19:01:30.007, 76, N/A, 195.24 W
2026/06/04 19:01:35.008, 76, N/A, 195.24 W
2026/06/04 19:01:40.009, 76, N/A, 195.24 W
2026/06/04 19:01:45.010, 76, N/A, 195.24 W
2026/06/04 19:01:50.010, 76, N/A, 195.24 W
2026/06/04 19:01:55.011, 76, N/A, 195.24 W
2026/06/04 19:02:00.012, 76, N/A, 195.24 W
2026/06/04 19:02:05.012, 76, N/A, 195.24 W
2026/06/04 19:02:10.013, 76, N/A, 195.24 W
2026/06/04 19:02:15.014, 76, N/A, 195.24 W
2026/06/04 19:02:20.015, 76, N/A, 195.24 W
2026/06/04 19:02:25.015, 76, N/A, 195.24 W
2026/06/04 19:02:30.016, 76, N/A, 195.24 W
2026/06/04 19:02:35.017, 76, N/A, 195.24 W
2026/06/04 19:02:40.018, 76, N/A, 195.24 W
2026/06/04 19:02:45.018, 76, N/A, 195.24 W
2026/06/04 19:02:50.019, 76, N/A, 195.24 W
2026/06/04 19:02:55.020, 76, N/A, 195.24 W
2026/06/04 19:03:00.020, 76, N/A, 195.24 W
2026/06/04 19:03:05.021, 76, N/A, 195.24 W
2026/06/04 19:03:10.022, 76, N/A, 195.24 W
2026/06/04 19:03:15.023, 76, N/A, 195.24 W
2026/06/04 19:03:20.023, 76, N/A, 195.24 W
2026/06/04 19:03:25.024, 76, N/A, 195.24 W
2026/06/04 19:03:30.025, 76, N/A, 195.24 W
2026/06/04 19:03:35.025, 76, N/A, 195.24 W
2026/06/04 19:03:40.026, 76, N/A, 195.24 W
2026/06/04 19:03:45.027, 76, N/A, 195.24 W
2026/06/04 19:03:50.027, 76, N/A, 195.24 W
2026/06/04 19:03:55.028, 76, N/A, 195.24 W
2026/06/04 19:04:00.028, 76, N/A, 195.24 W
2026/06/04 19:04:05.029, 76, N/A, 195.24 W
2026/06/04 19:04:10.030, 76, N/A, 195.24 W
2026/06/04 19:04:15.030, 76, N/A, 195.24 W
2026/06/04 19:04:20.031, 76, N/A, 195.24 W
2026/06/04 19:04:25.031, 76, N/A, 195.24 W
2026/06/04 19:04:30.032, 76, N/A, 195.24 W
2026/06/04 19:04:35.033, 76, N/A, 195.24 W
2026/06/04 19:04:40.034, 76, N/A, 195.24 W
2026/06/04 19:04:45.034, 76, N/A, 195.24 W
2026/06/04 19:04:50.035, 76, N/A, 195.24 W
2026/06/04 19:04:55.036, 76, N/A, 195.24 W
2026/06/04 19:05:00.036, 76, N/A, 195.24 W
2026/06/04 19:05:05.037, 76, N/A, 195.24 W
2026/06/04 19:05:10.038, 76, N/A, 195.24 W
2026/06/04 19:05:15.039, 76, N/A, 195.24 W
2026/06/04 19:05:20.039, 76, N/A, 195.24 W
2026/06/04 19:05:25.040, 76, N/A, 195.24 W
2026/06/04 19:05:30.041, 76, N/A, 195.24 W
2026/06/04 19:05:35.041, 76, N/A, 195.24 W
2026/06/04 19:05:40.042, 76, N/A, 195.24 W
2026/06/04 19:05:45.042, 76, N/A, 195.24 W
2026/06/04 19:05:50.043, 76, N/A, 195.24 W
2026/06/04 19:05:55.043, 76, N/A, 195.24 W
2026/06/04 19:06:00.043, 76, N/A, 195.24 W
2026/06/04 19:06:05.044, 76, N/A, 195.24 W
2026/06/04 19:06:10.044, 76, N/A, 195.24 W
2026/06/04 19:06:15.045, 76, N/A, 195.24 W
2026/06/04 19:06:20.046, 76, N/A, 195.24 W
2026/06/04 19:06:25.046, 76, N/A, 195.24 W
2026/06/04 19:06:30.047, 76, N/A, 195.24 W
2026/06/04 19:06:35.048, 76, N/A, 195.24 W
2026/06/04 19:06:40.049, 76, N/A, 195.24 W
2026/06/04 19:06:45.049, 76, N/A, 195.24 W
2026/06/04 19:06:50.050, 76, N/A, 195.24 W
2026/06/04 19:06:55.051, 76, N/A, 195.24 W
2026/06/04 19:07:00.051, 76, N/A, 195.24 W
2026/06/04 19:07:05.052, 76, N/A, 195.24 W
2026/06/04 19:07:10.053, 76, N/A, 195.24 W
2026/06/04 19:07:15.053, 76, N/A, 195.24 W
2026/06/04 19:07:20.054, 76, N/A, 195.24 W
2026/06/04 19:07:25.055, 76, N/A, 195.24 W
2026/06/04 19:07:30.056, 76, N/A, 195.24 W
2026/06/04 19:07:35.056, 76, N/A, 195.24 W
2026/06/04 19:07:40.057, 76, N/A, 195.24 W
2026/06/04 19:07:45.058, 76, N/A, 195.24 W
2026/06/04 19:07:50.059, 76, N/A, 195.24 W
2026/06/04 19:07:55.059, 76, N/A, 195.24 W
2026/06/04 19:08:00.060, 76, N/A, 195.24 W
2026/06/04 19:08:05.061, 76, N/A, 195.24 W
2026/06/04 19:08:10.062, 76, N/A, 195.24 W
2026/06/04 19:08:15.062, 76, N/A, 195.24 W
2026/06/04 19:08:20.063, 76, N/A, 195.24 W
2026/06/04 19:08:25.064, 76, N/A, 195.24 W
2026/06/04 19:08:30.064, 76, N/A, 195.24 W
2026/06/04 19:08:35.065, 76, N/A, 195.24 W
2026/06/04 19:08:40.066, 76, N/A, 195.24 W
2026/06/04 19:08:45.066, 76, N/A, 195.24 W
2026/06/04 19:08:50.067, 76, N/A, 195.24 W
2026/06/04 19:08:55.068, 76, N/A, 195.24 W
2026/06/04 19:09:00.068, 76, N/A, 195.24 W
2026/06/04 19:09:05.069, 76, N/A, 195.24 W
2026/06/04 19:09:10.070, 76, N/A, 195.24 W
2026/06/04 19:09:15.070, 76, N/A, 195.24 W
2026/06/04 19:09:20.071, 76, N/A, 195.24 W
2026/06/04 19:09:25.072, 76, N/A, 195.24 W
2026/06/04 19:09:30.073, 76, N/A, 195.24 W
2026/06/04 19:09:35.073, 76, N/A, 195.24 W
2026/06/04 19:09:40.074, 76, N/A, 195.24 W
2026/06/04 19:09:45.075, 76, N/A, 195.24 W
2026/06/04 19:09:50.076, 76, N/A, 195.24 W
2026/06/04 19:09:55.076, 76, N/A, 195.24 W
2026/06/04 19:10:00.077, 76, N/A, 195.24 W
2026/06/04 19:10:05.078, 76, N/A, 195.24 W
2026/06/04 19:10:10.078, 76, N/A, 195.24 W
2026/06/04 19:10:15.079, 76, N/A, 195.24 W
2026/06/04 19:10:20.080, 76, N/A, 195.24 W
2026/06/04 19:10:25.081, 76, N/A, 195.24 W
2026/06/04 19:10:30.081, 76, N/A, 195.24 W
2026/06/04 19:10:35.082, 76, N/A, 195.24 W
2026/06/04 19:10:40.083, 76, N/A, 195.24 W
2026/06/04 19:10:45.083, 76, N/A, 195.24 W
2026/06/04 19:10:50.084, 76, N/A, 195.24 W
2026/06/04 19:10:55.084, 76, N/A, 195.24 W
2026/06/04 19:11:00.085, 76, N/A, 195.24 W
2026/06/04 19:11:05.085, 76, N/A, 195.24 W
2026/06/04 19:11:10.086, 76, N/A, 195.24 W
2026/06/04 19:11:15.087, 76, N/A, 195.24 W
2026/06/04 19:11:20.087, 76, N/A, 195.24 W
2026/06/04 19:11:25.088, 76, N/A, 195.24 W
2026/06/04 19:11:30.089, 76, N/A, 195.24 W
2026/06/04 19:11:35.090, 76, N/A, 195.24 W
2026/06/04 19:11:40.090, 76, N/A, 195.24 W
2026/06/04 19:11:45.091, 76, N/A, 195.24 W
2026/06/04 19:11:50.092, 76, N/A, 195.24 W
2026/06/04 19:11:55.093, 76, N/A, 195.24 W
2026/06/04 19:12:00.093, 76, N/A, 195.24 W
2026/06/04 19:12:05.094, 76, N/A, 195.24 W
2026/06/04 19:12:10.095, 76, N/A, 195.24 W
2026/06/04 19:12:15.095, 76, N/A, 195.24 W
2026/06/04 19:12:20.096, 76, N/A, 195.24 W
2026/06/04 19:12:25.097, 76, N/A, 195.24 W
2026/06/04 19:12:30.098, 76, N/A, 195.24 W
2026/06/04 19:12:35.098, 76, N/A, 195.24 W
2026/06/04 19:12:40.099, 76, N/A, 195.24 W
2026/06/04 19:12:45.100, 76, N/A, 195.24 W
2026/06/04 19:12:50.100, 76, N/A, 195.24 W
2026/06/04 19:12:55.101, 76, N/A, 195.24 W
2026/06/04 19:13:00.102, 76, N/A, 195.24 W
2026/06/04 19:13:05.102, 76, N/A, 195.24 W
2026/06/04 19:13:10.103, 76, N/A, 195.24 W
2026/06/04 19:13:15.104, 76, N/A, 195.24 W
2026/06/04 19:13:20.105, 76, N/A, 195.24 W
2026/06/04 19:13:25.105, 76, N/A, 195.24 W
2026/06/04 19:13:30.106, 76, N/A, 195.24 W
2026/06/04 19:13:35.107, 76, N/A, 195.24 W
2026/06/04 19:13:40.107, 76, N/A, 195.24 W
2026/06/04 19:13:45.108, 76, N/A, 195.24 W
2026/06/04 19:13:50.108, 76, N/A, 195.24 W
2026/06/04 19:13:55.109, 76, N/A, 195.24 W
2026/06/04 19:14:00.109, 76, N/A, 195.24 W
2026/06/04 19:14:05.110, 76, N/A, 195.24 W
2026/06/04 19:14:10.111, 76, N/A, 195.24 W
2026/06/04 19:14:15.111, 76, N/A, 195.24 W
2026/06/04 19:14:20.112, 76, N/A, 195.24 W
2026/06/04 19:14:25.113, 76, N/A, 195.24 W
2026/06/04 19:14:30.113, 76, N/A, 195.24 W
2026/06/04 19:14:35.114, 76, N/A, 195.24 W
2026/06/04 19:14:40.115, 76, N/A, 195.24 W
2026/06/04 19:14:45.116, 76, N/A, 195.24 W
2026/06/04 19:14:50.116, 76, N/A, 195.24 W
2026/06/04 19:14:55.117, 76, N/A, 195.24 W
2026/06/04 19:15:00.118, 76, N/A, 195.24 W
2026/06/04 19:15:05.118, 76, N/A, 195.24 W
2026/06/04 19:15:10.119, 76, N/A, 195.24 W
2026/06/04 19:15:15.120, 76, N/A, 195.24 W
2026/06/04 19:15:20.121, 76, N/A, 195.24 W
2026/06/04 19:15:25.121, 76, N/A, 195.24 W
2026/06/04 19:15:30.122, 76, N/A, 195.24 W
2026/06/04 19:15:35.123, 76, N/A, 195.24 W
2026/06/04 19:15:40.124, 76, N/A, 195.24 W
2026/06/04 19:15:45.124, 76, N/A, 195.24 W
2026/06/04 19:15:50.125, 76, N/A, 195.24 W
2026/06/04 19:15:55.125, 76, N/A, 195.24 W
2026/06/04 19:16:00.126, 76, N/A, 195.24 W
2026/06/04 19:16:05.127, 76, N/A, 195.24 W
2026/06/04 19:16:10.127, 76, N/A, 195.24 W
2026/06/04 19:16:15.128, 76, N/A, 195.24 W
2026/06/04 19:16:20.129, 76, N/A, 195.24 W
2026/06/04 19:16:25.129, 76, N/A, 195.24 W
2026/06/04 19:16:30.130, 76, N/A, 195.24 W
2026/06/04 19:16:35.131, 76, N/A, 195.24 W
2026/06/04 19:16:40.131, 76, N/A, 195.24 W
2026/06/04 19:16:45.132, 76, N/A, 195.24 W
2026/06/04 19:16:50.133, 76, N/A, 195.24 W
2026/06/04 19:16:55.134, 76, N/A, 195.24 W
2026/06/04 19:17:00.134, 76, N/A, 195.24 W
2026/06/04 19:17:05.135, 76, N/A, 195.24 W
2026/06/04 19:17:10.135, 76, N/A, 195.24 W
2026/06/04 19:17:15.136, 76, N/A, 195.24 W
2026/06/04 19:17:20.137, 76, N/A, 195.24 W
2026/06/04 19:17:25.137, 76, N/A, 195.24 W
2026/06/04 19:17:30.138, 76, N/A, 195.24 W
2026/06/04 19:17:35.138, 76, N/A, 195.24 W
2026/06/04 19:17:40.139, 76, N/A, 195.24 W
2026/06/04 19:17:45.139, 76, N/A, 195.24 W
2026/06/04 19:17:50.140, 76, N/A, 195.24 W
2026/06/04 19:17:55.141, 76, N/A, 195.24 W
2026/06/04 19:18:00.141, 76, N/A, 195.24 W
2026/06/04 19:18:05.142, 76, N/A, 195.24 W
2026/06/04 19:18:10.143, 76, N/A, 195.24 W
2026/06/04 19:18:15.143, 76, N/A, 195.24 W
2026/06/04 19:18:20.144, 76, N/A, 195.24 W
2026/06/04 19:18:25.144, 76, N/A, 195.24 W
2026/06/04 19:18:30.145, 76, N/A, 195.24 W
2026/06/04 19:18:35.146, 76, N/A, 195.24 W
2026/06/04 19:18:40.146, 76, N/A, 195.24 W
2026/06/04 19:18:45.147, 76, N/A, 195.24 W
2026/06/04 19:18:50.148, 76, N/A, 195.24 W
2026/06/04 19:18:55.148, 76, N/A, 195.24 W
2026/06/04 19:19:00.149, 76, N/A, 195.24 W
2026/06/04 19:19:05.150, 76, N/A, 195.24 W
2026/06/04 19:19:10.150, 76, N/A, 195.24 W
2026/06/04 19:19:15.151, 76, N/A, 195.24 W
2026/06/04 19:19:20.151, 76, N/A, 195.24 W
2026/06/04 19:19:25.152, 76, N/A, 195.24 W
2026/06/04 19:19:30.153, 76, N/A, 195.24 W
2026/06/04 19:19:35.153, 76, N/A, 195.24 W
2026/06/04 19:19:40.154, 76, N/A, 195.24 W
2026/06/04 19:19:45.155, 76, N/A, 195.24 W
2026/06/04 19:19:50.155, 76, N/A, 195.24 W
2026/06/04 19:19:55.156, 76, N/A, 195.24 W
2026/06/04 19:20:00.157, 76, N/A, 195.24 W
2026/06/04 19:20:05.158, 76, N/A, 195.24 W
2026/06/04 19:20:10.158, 76, N/A, 195.24 W
2026/06/04 19:20:15.159, 76, N/A, 195.24 W
2026/06/04 19:20:20.160, 76, N/A, 195.24 W
2026/06/04 19:20:25.161, 76, N/A, 195.24 W
2026/06/04 19:20:30.161, 76, N/A, 195.24 W
2026/06/04 19:20:35.162, 76, N/A, 195.24 W
2026/06/04 19:20:40.162, 76, N/A, 195.24 W
2026/06/04 19:20:45.163, 76, N/A, 195.24 W
2026/06/04 19:20:50.164, 76, N/A, 195.24 W
2026/06/04 19:20:55.164, 76, N/A, 195.24 W
2026/06/04 19:21:00.165, 76, N/A, 195.24 W
2026/06/04 19:21:05.166, 76, N/A, 195.24 W
2026/06/04 19:21:10.166, 76, N/A, 195.24 W
2026/06/04 19:21:15.167, 76, N/A, 195.24 W
2026/06/04 19:21:20.168, 76, N/A, 195.24 W
2026/06/04 19:21:25.169, 76, N/A, 195.24 W
2026/06/04 19:21:30.169, 76, N/A, 195.24 W
2026/06/04 19:21:35.170, 76, N/A, 195.24 W
2026/06/04 19:21:40.170, 76, N/A, 195.24 W
2026/06/04 19:21:45.171, 76, N/A, 195.24 W
2026/06/04 19:21:50.171, 76, N/A, 195.24 W
2026/06/04 19:21:55.172, 76, N/A, 195.24 W
2026/06/04 19:22:00.173, 76, N/A, 195.24 W
2026/06/04 19:22:05.173, 76, N/A, 195.24 W
2026/06/04 19:22:10.174, 76, N/A, 195.24 W
2026/06/04 19:22:15.174, 76, N/A, 195.24 W
2026/06/04 19:22:20.175, 76, N/A, 195.24 W
2026/06/04 19:22:25.176, 76, N/A, 195.24 W
2026/06/04 19:22:30.176, 76, N/A, 195.24 W
2026/06/04 19:22:35.177, 76, N/A, 195.24 W
2026/06/04 19:22:40.177, 76, N/A, 195.24 W
2026/06/04 19:22:45.178, 76, N/A, 195.24 W
2026/06/04 19:22:50.179, 76, N/A, 195.24 W
2026/06/04 19:22:55.180, 76, N/A, 195.24 W
2026/06/04 19:23:00.180, 76, N/A, 195.24 W
2026/06/04 19:23:05.181, 76, N/A, 195.24 W
2026/06/04 19:23:10.181, 76, N/A, 195.24 W
2026/06/04 19:23:15.182, 76, N/A, 195.24 W
2026/06/04 19:23:20.183, 76, N/A, 195.24 W
2026/06/04 19:23:25.183, 76, N/A, 195.24 W
2026/06/04 19:23:30.184, 76, N/A, 195.24 W
2026/06/04 19:23:35.184, 76, N/A, 195.24 W
2026/06/04 19:23:40.185, 76, N/A, 195.24 W
2026/06/04 19:23:45.186, 76, N/A, 195.24 W
2026/06/04 19:23:50.186, 76, N/A, 195.24 W
2026/06/04 19:23:55.187, 76, N/A, 195.24 W
2026/06/04 19:24:00.188, 76, N/A, 195.24 W
2026/06/04 19:24:05.188, 76, N/A, 195.24 W
2026/06/04 19:24:10.189, 76, N/A, 195.24 W
2026/06/04 19:24:15.189, 76, N/A, 195.24 W
2026/06/04 19:24:20.190, 76, N/A, 195.24 W
2026/06/04 19:24:25.191, 76, N/A, 195.24 W
2026/06/04 19:24:30.191, 76, N/A, 195.24 W
2026/06/04 19:24:35.192, 76, N/A, 195.24 W
